run	scientific_name	queries	library_strategy	platform	bioproject	uids	tier_e1_archetype
SRR26448184	Escherichia coli	E2	WGS	ILLUMINA	SRP467474	30105932	
SRR26453990	Escherichia coli	E2	WGS	ILLUMINA	SRP161673	30111637	
SRR26510612	Escherichia coli	E2	WGS	ILLUMINA	SRP468254	30172729	
SRR26528834	Escherichia coli	E2	WGS	ILLUMINA	SRP468465	30190699	
SRR26528835	Escherichia coli	E2	WGS	ILLUMINA	SRP468465	30190698	
SRR26528836	Escherichia coli	E2	WGS	ILLUMINA	SRP468465	30190697	
SRR26528837	Escherichia coli	E2	WGS	ILLUMINA	SRP468465	30190696	
SRR26528838	Escherichia coli	E2	WGS	ILLUMINA	SRP468465	30190695	
SRR26528839	Escherichia coli	E2	WGS	ILLUMINA	SRP468465	30190694	
SRR26545406	Escherichia coli	E2	WGS	ILLUMINA	SRP161673	30212383	
SRR26557594	Escherichia coli	E2	WGS	ILLUMINA	SRP468254	30225853	
SRR26637804	Escherichia coli	E2	WGS	ILLUMINA	SRP440633	30315293	
SRR26638093	Escherichia coli	E2	WGS	ILLUMINA	SRP440633	30315582	
SRR26639499	Escherichia coli	E2	WGS	ILLUMINA	SRP469872	30317240	
SRR26639556	Escherichia coli	E2	WGS	ILLUMINA	SRP469872	30317297	
SRR26640444	Escherichia coli	E2	WGS	ILLUMINA	SRP469872	30318167	
SRR26640606	Escherichia coli	E2	WGS	ILLUMINA	SRP469872	30318329	
SRR26640643	Escherichia coli	E2	WGS	ILLUMINA	SRP469872	30318366	
SRR26640652	Escherichia coli	E2	WGS	ILLUMINA	SRP469872	30318375	
SRR26664858	Escherichia coli	E2	WGS	ILLUMINA	SRP470085	30344212	
SRR26664859	Escherichia coli	E2	WGS	ILLUMINA	SRP470085	30344211	
SRR26664860	Escherichia coli	E2	WGS	ILLUMINA	SRP470085	30344210	
SRR26664861	Escherichia coli	E2	WGS	ILLUMINA	SRP470085	30344209	
SRR26664862	Escherichia coli	E2	WGS	ILLUMINA	SRP470085	30344208	
SRR26664863	Escherichia coli	E2	WGS	ILLUMINA	SRP470085	30344207	
SRR26664864	Escherichia coli	E2	WGS	ILLUMINA	SRP470085	30344206	
SRR26664865	Escherichia coli	E2	WGS	ILLUMINA	SRP470085	30344205	
SRR26664866	Escherichia coli	E2	WGS	ILLUMINA	SRP470085	30344204	
SRR26664867	Escherichia coli	E2	WGS	ILLUMINA	SRP470085	30344203	
SRR26664868	Escherichia coli	E2	WGS	ILLUMINA	SRP470085	30344202	
SRR26892073	Escherichia coli	E2	WGS	ILLUMINA	SRP265469	30586218	
SRR26892079	Escherichia coli	E2	WGS	ILLUMINA	SRP265469	30586212	
SRR26892087	Escherichia coli	E2	WGS	ILLUMINA	SRP265469	30586204	
SRR26892089	Escherichia coli	E2	WGS	ILLUMINA	SRP265469	30586202	
SRR26940258	Escherichia coli	E2	WGS	ILLUMINA	SRP473989	30642495	
SRR26940259	Escherichia coli	E2	WGS	ILLUMINA	SRP473989	30642494	
SRR26940260	Escherichia coli	E2	WGS	ILLUMINA	SRP473989	30642493	
SRR26940261	Escherichia coli	E2	WGS	ILLUMINA	SRP473989	30642492	
SRR26940262	Escherichia coli	E2	WGS	ILLUMINA	SRP473989	30642491	
SRR26940263	Escherichia coli	E2	WGS	ILLUMINA	SRP473989	30642490	
SRR26940264	Escherichia coli	E2	WGS	ILLUMINA	SRP473989	30642489	
SRR26940265	Escherichia coli	E2	WGS	ILLUMINA	SRP473989	30642488	
SRR26940266	Escherichia coli	E2	WGS	ILLUMINA	SRP473989	30642487	
SRR26940267	Escherichia coli	E2	WGS	ILLUMINA	SRP473989	30642486	
SRR26940268	Escherichia coli	E2	WGS	ILLUMINA	SRP473989	30642485	
SRR26947586	Escherichia coli	E2	WGS	ILLUMINA	SRP474169	30654051	
SRR26947587	Escherichia coli	E2	WGS	ILLUMINA	SRP474169	30654050	
SRR27176219	Escherichia coli	E2	WGS	ILLUMINA	SRP477338	30906418	
SRR27176220	Escherichia coli	E2	WGS	ILLUMINA	SRP477338	30906417	
SRR27176221	Escherichia coli	E2	WGS	ILLUMINA	SRP477338	30906416	
SRR27176222	Escherichia coli	E2	WGS	ILLUMINA	SRP477338	30906415	
SRR27176223	Escherichia coli	E2	WGS	ILLUMINA	SRP477338	30906414	
SRR27176224	Escherichia coli	E2	WGS	ILLUMINA	SRP477338	30906413	
SRR27176231	Escherichia coli	E2	WGS	ILLUMINA	SRP477338	30906406	
SRR27176232	Escherichia coli	E2	WGS	ILLUMINA	SRP477338	30906405	
SRR27198636	Escherichia coli	E2	WGS	ILLUMINA	SRP161673	30935228	
SRR27241803	Escherichia coli	E2	WGS	ILLUMINA	SRP478411	30985022	
SRR27241819	Escherichia coli	E2	WGS	ILLUMINA	SRP478411	30985006	
SRR27241820	Escherichia coli	E2	WGS	ILLUMINA	SRP478411	30985005	
SRR27241821	Escherichia coli	E2	WGS	ILLUMINA	SRP478411	30985004	
SRR27241822	Escherichia coli	E2	WGS	ILLUMINA	SRP478411	30985003	
SRR27241823	Escherichia coli	E2	WGS	ILLUMINA	SRP478411	30985002	
SRR27241824	Escherichia coli	E2	WGS	ILLUMINA	SRP478411	30985001	
SRR27241825	Escherichia coli	E2	WGS	ILLUMINA	SRP478411	30985000	
SRR27241826	Escherichia coli	E2	WGS	ILLUMINA	SRP478411	30984999	
SRR27241827	Escherichia coli	E2	WGS	ILLUMINA	SRP478411	30984998	
SRR27241829	Escherichia coli	E2	WGS	ILLUMINA	SRP478411	30984996	
SRR27241830	Escherichia coli	E2	WGS	ILLUMINA	SRP478411	30984995	
SRR27241831	Escherichia coli	E2	WGS	ILLUMINA	SRP478411	30984994	
SRR27241832	Escherichia coli	E2	WGS	ILLUMINA	SRP478411	30984993	
SRR27241833	Escherichia coli	E2	WGS	ILLUMINA	SRP478411	30984992	
SRR27241878	Escherichia coli	E2	WGS	ILLUMINA	SRP478411	30984947	
SRR27272436	Escherichia coli	E2	WGS	ILLUMINA	SRP478712	31015335	
SRR27272437	Escherichia coli	E2	WGS	ILLUMINA	SRP478712	31015334	
SRR27272438	Escherichia coli	E2	WGS	ILLUMINA	SRP478712	31015333	
SRR27272439	Escherichia coli	E2	WGS	ILLUMINA	SRP478712	31015332	
SRR27272440	Escherichia coli	E2	WGS	ILLUMINA	SRP478712	31015331	
SRR27272441	Escherichia coli	E2	WGS	ILLUMINA	SRP478712	31015330	
SRR27272442	Escherichia coli	E2	WGS	ILLUMINA	SRP478712	31015329	
SRR27305613	Escherichia coli	E2	WGS	ILLUMINA	SRP308333	31052802	
SRR27326109	Escherichia coli	E2	WGS	ILLUMINA	SRP479656	31078783	
SRR27326110	Escherichia coli	E2	WGS	ILLUMINA	SRP479656	31078782	
SRR27326111	Escherichia coli	E2	WGS	ILLUMINA	SRP479656	31078781	
SRR27326112	Escherichia coli	E2	WGS	ILLUMINA	SRP479656	31078780	
SRR27326113	Escherichia coli	E2	WGS	ILLUMINA	SRP479656	31078779	
SRR27326114	Escherichia coli	E2	WGS	ILLUMINA	SRP479656	31078778	
SRR27326115	Escherichia coli	E2	WGS	ILLUMINA	SRP479656	31078777	
SRR27326116	Escherichia coli	E2	WGS	ILLUMINA	SRP479656	31078776	
SRR27326117	Escherichia coli	E2	WGS	ILLUMINA	SRP479656	31078775	
SRR27326118	Escherichia coli	E2	WGS	ILLUMINA	SRP479656	31078774	
SRR27326119	Escherichia coli	E2	WGS	ILLUMINA	SRP479656	31078773	
SRR27326120	Escherichia coli	E2	WGS	ILLUMINA	SRP479656	31078772	
SRR27326121	Escherichia coli	E2	WGS	ILLUMINA	SRP479656	31078771	
SRR27326122	Escherichia coli	E2	WGS	ILLUMINA	SRP479656	31078770	
SRR27326123	Escherichia coli	E2	WGS	ILLUMINA	SRP479656	31078769	
SRR27326124	Escherichia coli	E2	WGS	ILLUMINA	SRP479656	31078768	
SRR27326125	Escherichia coli	E2	WGS	ILLUMINA	SRP479656	31078767	
SRR27326126	Escherichia coli	E2	WGS	ILLUMINA	SRP479656	31078766	
SRR27326127	Escherichia coli	E2	WGS	ILLUMINA	SRP479656	31078765	
SRR27430921	Escherichia coli	E2	WGS	ILLUMINA	SRP481746	31211873	
SRR27430922	Escherichia coli	E2	WGS	ILLUMINA	SRP481746	31211872	
SRR27430923	Escherichia coli	E2	WGS	ILLUMINA	SRP481746	31211871	
SRR27430924	Escherichia coli	E2	WGS	ILLUMINA	SRP481746	31211870	
SRR27430925	Escherichia coli	E2	WGS	ILLUMINA	SRP481746	31211869	
SRR27430926	Escherichia coli	E2	WGS	ILLUMINA	SRP481746	31211868	
SRR27430927	Escherichia coli	E2	WGS	ILLUMINA	SRP481746	31211867	
SRR27430928	Escherichia coli	E2	WGS	ILLUMINA	SRP481746	31211866	
SRR27430929	Escherichia coli	E2	WGS	ILLUMINA	SRP481746	31211865	
SRR27430930	Escherichia coli	E2	WGS	ILLUMINA	SRP481746	31211864	
SRR27430931	Escherichia coli	E2	WGS	ILLUMINA	SRP481746	31211863	
SRR27430932	Escherichia coli	E2	WGS	ILLUMINA	SRP481746	31211862	
SRR27430933	Escherichia coli	E2	WGS	ILLUMINA	SRP481746	31211861	
SRR27430934	Escherichia coli	E2	WGS	ILLUMINA	SRP481746	31211860	
SRR27430935	Escherichia coli	E2	WGS	ILLUMINA	SRP481746	31211859	
SRR27430936	Escherichia coli	E2	WGS	ILLUMINA	SRP481746	31211858	
SRR27430937	Escherichia coli	E2	WGS	ILLUMINA	SRP481746	31211857	
SRR27430938	Escherichia coli	E2	WGS	ILLUMINA	SRP481746	31211856	
SRR27430939	Escherichia coli	E2	WGS	ILLUMINA	SRP481746	31211855	
SRR27430940	Escherichia coli	E2	WGS	ILLUMINA	SRP481746	31211854	
SRR27430941	Escherichia coli	E2	WGS	ILLUMINA	SRP481746	31211853	
SRR27430942	Escherichia coli	E2	WGS	ILLUMINA	SRP481746	31211852	
SRR27430943	Escherichia coli	E2	WGS	ILLUMINA	SRP481746	31211851	
SRR27430944	Escherichia coli	E2	WGS	ILLUMINA	SRP481746	31211850	
SRR27535584	Escherichia coli	E2	WGS		SRP467234	31336900	
SRR27535585	Escherichia coli	E2	WGS		SRP467234	31336899	
SRR27535586	Escherichia coli	E2	WGS		SRP467234	31336898	
SRR27535587	Escherichia coli	E2	WGS		SRP467234	31336897	
SRR27535588	Escherichia coli	E2	WGS		SRP467234	31336896	
SRR27535589	Escherichia coli	E2	WGS		SRP467234	31336895	
SRR27535590	Escherichia coli	E2	WGS		SRP467234	31336894	
SRR27535591	Escherichia coli	E2	WGS		SRP467234	31336893	
SRR27596809	Escherichia coli	E2	WGS		SRP484288	31447578	
SRR27596810	Escherichia coli	E2	WGS		SRP484288	31447577	
SRR27678039	Escherichia coli	E2	WGS	ILLUMINA	SRP161673	31559441	
SRR27788998	Escherichia coli	E2	WGS	ILLUMINA	SRP308333	31684904	
SRR28048062	Escherichia coli	E2	WGS	ILLUMINA	SRP491012	31983681	
SRR28048063	Escherichia coli	E2	WGS	ILLUMINA	SRP491012	31983680	
SRR28048064	Escherichia coli	E2	WGS	ILLUMINA	SRP491012	31983679	
SRR28048065	Escherichia coli	E2	WGS	ILLUMINA	SRP491012	31983678	
SRR28048070	Escherichia coli	E2	WGS	ILLUMINA	SRP491012	31983673	
SRR28048075	Escherichia coli	E2	WGS	ILLUMINA	SRP491012	31983668	
SRR28048077	Escherichia coli	E2	WGS	ILLUMINA	SRP491012	31983666	
SRR28048078	Escherichia coli	E2	WGS	ILLUMINA	SRP491012	31983665	
SRR28048079	Escherichia coli	E2	WGS	ILLUMINA	SRP491012	31983664	
SRR28048080	Escherichia coli	E2	WGS	ILLUMINA	SRP491012	31983663	
SRR28048081	Escherichia coli	E2	WGS	ILLUMINA	SRP491012	31983662	
SRR28048082	Escherichia coli	E2	WGS	ILLUMINA	SRP491012	31983661	
SRR28048083	Escherichia coli	E2	WGS	ILLUMINA	SRP491012	31983660	
SRR28048084	Escherichia coli	E2	WGS	ILLUMINA	SRP491012	31983659	
SRR28048085	Escherichia coli	E2	WGS	ILLUMINA	SRP491012	31983658	
SRR28200276	Escherichia coli	E2	WGS		SRP467234	32112570	
SRR28200277	Escherichia coli	E2	WGS		SRP467234	32112569	
SRR28200278	Escherichia coli	E2	WGS		SRP467234	32112568	
SRR28237382	Escherichia coli	E2	WGS	ILLUMINA	SRP101500	32152556	
SRR28239408	Escherichia coli	E2	WGS		SRP493616	32154528	
SRR28239409	Escherichia coli	E2	WGS	ILLUMINA	SRP493616	32154527	
SRR28240429	Escherichia coli	E2	WGS		SRP493621	32155549	
SRR28240430	Escherichia coli	E2	WGS	ILLUMINA	SRP493621	32155548	
SRR28273986	Escherichia coli	E2	WGS	ILLUMINA	SRP308333	32188627	
SRR28370642	Escherichia coli	E2	WGS		SRP496022	32281697	
SRR28370651	Escherichia coli	E2	WGS		SRP496022	32281688	
SRR28370659	Escherichia coli	E2	WGS		SRP496022	32281680	
SRR28370668	Escherichia coli	E2	WGS		SRP496022	32281671	
SRR28420410	Escherichia coli	E2	WGS	ILLUMINA	SRP497247	32331625	
SRR28420411	Escherichia coli	E2	WGS	ILLUMINA	SRP497247	32331624	
SRR28420420	Escherichia coli	E2	WGS	ILLUMINA	SRP497247	32331615	
SRR28420428	Escherichia coli	E2	WGS		SRP497247	32331607	
SRR28420431	Escherichia coli	E2	WGS	ILLUMINA	SRP497247	32331604	
SRR28420438	Escherichia coli	E2	WGS	ILLUMINA	SRP497247	32331597	
SRR28420441	Escherichia coli	E2	WGS	ILLUMINA	SRP497247	32331594	
SRR28420443	Escherichia coli	E2	WGS	ILLUMINA	SRP497247	32331592	
SRR28420452	Escherichia coli	E2	WGS	ILLUMINA	SRP497247	32331583	
SRR28420466	Escherichia coli	E2	WGS	ILLUMINA	SRP497247	32331569	
SRR28420473	Escherichia coli	E2	WGS	ILLUMINA	SRP497247	32331562	
SRR28420477	Escherichia coli	E2	WGS	ILLUMINA	SRP497247	32331558	
SRR28420486	Escherichia coli	E2	WGS	ILLUMINA	SRP497247	32331549	
SRR28420487	Escherichia coli	E2	WGS	ILLUMINA	SRP497247	32331548	
SRR28420498	Escherichia coli	E2	WGS	ILLUMINA	SRP497247	32331537	
SRR28420499	Escherichia coli	E2	WGS	ILLUMINA	SRP497247	32331536	
SRR28420501	Escherichia coli	E2	WGS	ILLUMINA	SRP497247	32331534	
SRR28420503	Escherichia coli	E2	WGS	ILLUMINA	SRP497247	32331532	
SRR28420505	Escherichia coli	E2	WGS	ILLUMINA	SRP497247	32331530	
SRR28420514	Escherichia coli	E2	WGS	ILLUMINA	SRP497247	32331521	
SRR28420515	Escherichia coli	E2	WGS	ILLUMINA	SRP497247	32331520	
SRR28420526	Escherichia coli	E2	WGS	ILLUMINA	SRP497247	32331509	
SRR28420531	Escherichia coli	E2	WGS	ILLUMINA	SRP497247	32331504	
SRR28420534	Escherichia coli	E2	WGS	ILLUMINA	SRP497247	32331501	
SRR28420539	Escherichia coli	E2	WGS	ILLUMINA	SRP497247	32331496	
SRR28420541	Escherichia coli	E2	WGS	ILLUMINA	SRP497247	32331494	
SRR28420544	Escherichia coli	E2	WGS	ILLUMINA	SRP497247	32331491	
SRR28420545	Escherichia coli	E2	WGS	ILLUMINA	SRP497247	32331490	
SRR28420556	Escherichia coli	E2	WGS	ILLUMINA	SRP497247	32331479	
SRR28420561	Escherichia coli	E2	WGS	ILLUMINA	SRP497247	32331474	
SRR28420563	Escherichia coli	E2	WGS	ILLUMINA	SRP497247	32331472	
SRR28420572	Escherichia coli	E2	WGS	ILLUMINA	SRP497247	32331463	
SRR28420573	Escherichia coli	E2	WGS	ILLUMINA	SRP497247	32331462	
SRR28420575	Escherichia coli	E2	WGS	ILLUMINA	SRP497247	32331460	
SRR28420578	Escherichia coli	E2	WGS	ILLUMINA	SRP497247	32331457	
SRR28420579	Escherichia coli	E2	WGS	ILLUMINA	SRP497247	32331456	
SRR28420580	Escherichia coli	E2	WGS	ILLUMINA	SRP497247	32331455	
SRR28420583	Escherichia coli	E2	WGS	ILLUMINA	SRP497247	32331452	
SRR28420584	Escherichia coli	E2	WGS	ILLUMINA	SRP497247	32331451	
SRR28420589	Escherichia coli	E2	WGS	ILLUMINA	SRP497247	32331446	
SRR28420595	Escherichia coli	E2	WGS	ILLUMINA	SRP497247	32331440	
SRR28420605	Escherichia coli	E2	WGS	ILLUMINA	SRP497247	32331430	
SRR28420611	Escherichia coli	E2	WGS	ILLUMINA	SRP497247	32331424	
SRR28420629	Escherichia coli	E2	WGS	ILLUMINA	SRP497247	32331406	
SRR28420652	Escherichia coli	E2	WGS	ILLUMINA	SRP497247	32331383	
SRR28420655	Escherichia coli	E2	WGS	ILLUMINA	SRP497247	32331380	
SRR28420659	Escherichia coli	E2	WGS	ILLUMINA	SRP497247	32331376	
SRR28420663	Escherichia coli	E2	WGS	ILLUMINA	SRP497247	32331675	
SRR28420666	Escherichia coli	E2	WGS	ILLUMINA	SRP497247	32331672	
SRR28420667	Escherichia coli	E2	WGS	ILLUMINA	SRP497247	32331671	
SRR28420670	Escherichia coli	E2	WGS	ILLUMINA	SRP497247	32331668	
SRR28420671	Escherichia coli	E2	WGS	ILLUMINA	SRP497247	32331667	
SRR28420678	Escherichia coli	E2	WGS	ILLUMINA	SRP497247	32331660	
SRR28420682	Escherichia coli	E2	WGS	ILLUMINA	SRP497247	32331656	
SRR28420687	Escherichia coli	E2	WGS	ILLUMINA	SRP497247	32331651	
SRR28420692	Escherichia coli	E2	WGS	ILLUMINA	SRP497247	32331646	
SRR28420694	Escherichia coli	E2	WGS	ILLUMINA	SRP497247	32331644	
SRR28420699	Escherichia coli	E2	WGS	ILLUMINA	SRP497247	32331639	
SRR28420705	Escherichia coli	E2	WGS		SRP497247	32331633	
SRR28420706	Escherichia coli	E2	WGS	ILLUMINA	SRP497247	32331632	
SRR28504747	Escherichia coli	E2	WGS	ILLUMINA	SRP498764	32414291	
SRR28514971	Escherichia coli	E2	WGS	ILLUMINA	SRP101500	32425497	
SRR28519657	Escherichia coli	E2	WGS	ILLUMINA	SRP499077	32430076	
SRR28519658	Escherichia coli	E2	WGS	ILLUMINA	SRP499077	32430075	
SRR28519659	Escherichia coli	E2	WGS	ILLUMINA	SRP499077	32430074	
SRR28519660	Escherichia coli	E2	WGS	ILLUMINA	SRP499077	32430073	
SRR28519661	Escherichia coli	E2	WGS	ILLUMINA	SRP499077	32430072	
SRR28519662	Escherichia coli	E2	WGS	ILLUMINA	SRP499077	32430071	
SRR28519663	Escherichia coli	E2	WGS	ILLUMINA	SRP499077	32430070	
SRR28519664	Escherichia coli	E2	WGS	ILLUMINA	SRP499077	32430069	
SRR28519665	Escherichia coli	E2	WGS	ILLUMINA	SRP499077	32430068	
SRR28519666	Escherichia coli	E2	WGS	ILLUMINA	SRP499077	32430067	
SRR28519667	Escherichia coli	E2	WGS	ILLUMINA	SRP499077	32430066	
SRR28519668	Escherichia coli	E2	WGS	ILLUMINA	SRP499077	32430065	
SRR28519669	Escherichia coli	E2	WGS	ILLUMINA	SRP499077	32430064	
SRR28519670	Escherichia coli	E2	WGS	ILLUMINA	SRP499077	32430063	
SRR28519671	Escherichia coli	E2	WGS	ILLUMINA	SRP499077	32430062	
SRR28519672	Escherichia coli	E2	WGS	ILLUMINA	SRP499077	32430061	
SRR28519673	Escherichia coli	E2	WGS	ILLUMINA	SRP499077	32430060	
SRR28519674	Escherichia coli	E2	WGS	ILLUMINA	SRP499077	32430059	
SRR28519675	Escherichia coli	E2	WGS	ILLUMINA	SRP499077	32430058	
SRR28519676	Escherichia coli	E2	WGS	ILLUMINA	SRP499077	32430057	
SRR28519677	Escherichia coli	E2	WGS	ILLUMINA	SRP499077	32430056	
SRR28519678	Escherichia coli	E2	WGS	ILLUMINA	SRP499077	32430055	
SRR28519679	Escherichia coli	E2	WGS	ILLUMINA	SRP499077	32430054	
SRR28519680	Escherichia coli	E2	WGS	ILLUMINA	SRP499077	32430053	
SRR28519681	Escherichia coli	E2	WGS	ILLUMINA	SRP499077	32430052	
SRR28519682	Escherichia coli	E2	WGS	ILLUMINA	SRP499077	32430051	
SRR28551309	Escherichia coli	E2	WGS	DNBSEQ	SRP499631	32461766	
SRR28551310	Escherichia coli	E2	WGS	DNBSEQ	SRP499631	32461765	
SRR28551311	Escherichia coli	E2	WGS	DNBSEQ	SRP499631	32461764	
SRR28551312	Escherichia coli	E2	WGS	DNBSEQ	SRP499631	32461763	
SRR28551313	Escherichia coli	E2	WGS	DNBSEQ	SRP499631	32461762	
SRR28551314	Escherichia coli	E2	WGS	DNBSEQ	SRP499631	32461761	
SRR28551315	Escherichia coli	E2	WGS	DNBSEQ	SRP499631	32461760	
SRR28551316	Escherichia coli	E2	WGS	DNBSEQ	SRP499631	32461759	
SRR28551317	Escherichia coli	E2	WGS	DNBSEQ	SRP499631	32461758	
SRR28551318	Escherichia coli	E2	WGS	DNBSEQ	SRP499631	32461757	
SRR28551319	Escherichia coli	E2	WGS	DNBSEQ	SRP499631	32461756	
SRR28551320	Escherichia coli	E2	WGS	DNBSEQ	SRP499631	32461755	
SRR28551321	Escherichia coli	E2	WGS	DNBSEQ	SRP499631	32461754	
SRR28551322	Escherichia coli	E2	WGS	DNBSEQ	SRP499631	32461753	
SRR28551323	Escherichia coli	E2	WGS	DNBSEQ	SRP499631	32461752	
SRR28551324	Escherichia coli	E2	WGS	DNBSEQ	SRP499631	32461751	
SRR28551325	Escherichia coli	E2	WGS	DNBSEQ	SRP499631	32461750	
SRR28551326	Escherichia coli	E2	WGS	DNBSEQ	SRP499631	32461749	
SRR28551327	Escherichia coli	E2	WGS	DNBSEQ	SRP499631	32461748	
SRR28551328	Escherichia coli	E2	WGS	DNBSEQ	SRP499631	32461747	
SRR28551329	Escherichia coli	E2	WGS	DNBSEQ	SRP499631	32461746	
SRR28551330	Escherichia coli	E2	WGS	DNBSEQ	SRP499631	32461745	
SRR28551331	Escherichia coli	E2	WGS	DNBSEQ	SRP499631	32461744	
SRR28551332	Escherichia coli	E2	WGS	DNBSEQ	SRP499631	32461743	
SRR28551333	Escherichia coli	E2	WGS	DNBSEQ	SRP499631	32461742	
SRR28551334	Escherichia coli	E2	WGS	DNBSEQ	SRP499631	32461741	
SRR28551335	Escherichia coli	E2	WGS	DNBSEQ	SRP499631	32461740	
SRR28551336	Escherichia coli	E2	WGS	DNBSEQ	SRP499631	32461739	
SRR28551337	Escherichia coli	E2	WGS	DNBSEQ	SRP499631	32461738	
SRR28551338	Escherichia coli	E2	WGS	DNBSEQ	SRP499631	32461737	
SRR28551339	Escherichia coli	E2	WGS	DNBSEQ	SRP499631	32461736	
SRR28551340	Escherichia coli	E2	WGS	DNBSEQ	SRP499631	32461735	
SRR28551341	Escherichia coli	E2	WGS	DNBSEQ	SRP499631	32461734	
SRR28551342	Escherichia coli	E2	WGS	DNBSEQ	SRP499631	32461733	
SRR28551343	Escherichia coli	E2	WGS	DNBSEQ	SRP499631	32461732	
SRR28551344	Escherichia coli	E2	WGS	DNBSEQ	SRP499631	32461731	
SRR28555761	Escherichia coli	E2	WGS	ILLUMINA	SRP499756	32466015	
SRR28555762	Escherichia coli	E2	WGS	ILLUMINA	SRP499756	32466014	
SRR28555763	Escherichia coli	E2	WGS	ILLUMINA	SRP499756	32466013	
SRR28555764	Escherichia coli	E2	WGS	ILLUMINA	SRP499756	32466012	
SRR28555765	Escherichia coli	E2	WGS	ILLUMINA	SRP499756	32466011	
SRR28555766	Escherichia coli	E2	WGS	ILLUMINA	SRP499756	32466010	
SRR28555767	Escherichia coli	E2	WGS	ILLUMINA	SRP499756	32466009	
SRR28555768	Escherichia coli	E2	WGS	ILLUMINA	SRP499756	32466008	
SRR28555769	Escherichia coli	E2	WGS	ILLUMINA	SRP499756	32466007	
SRR28555770	Escherichia coli	E2	WGS	ILLUMINA	SRP499756	32466006	
SRR28559271	Escherichia coli	E2	WGS	ILLUMINA	SRP161673	32469756	
SRR28567118	Escherichia coli	E2	WGS	ILLUMINA	SRP308333	32477774	
SRR28589919	Escherichia coli	E2	WGS	ILLUMINA	SRP101500	32500903	
SRR28591233	Escherichia coli	E2	WGS	ILLUMINA	SRP500352	32502103	
SRR28595394	Escherichia coli	E2	WGS	ILLUMINA	SRP500468	32506016	
SRR28622107	Escherichia coli	E2	WGS	ILLUMINA	SRP500868	32532162	
SRR28622609	Escherichia coli	E2	WGS	ILLUMINA	SRP500905	32532664	
SRR28645730	Escherichia coli	E2	WGS	ILLUMINA	SRP265469	32551093	
SRR28719039	Escherichia coli	E2	WGS	ILLUMINA	SRP101500	32598016	
SRR28732120	Escherichia coli	E2	WGS	ILLUMINA	SRP502552	32610859	
SRR28732121	Escherichia coli	E2	WGS	ILLUMINA	SRP502552	32610858	
SRR28732122	Escherichia coli	E2	WGS	ILLUMINA	SRP502552	32610857	
SRR28732123	Escherichia coli	E2	WGS	ILLUMINA	SRP502552	32610856	
SRR28732124	Escherichia coli	E2	WGS	ILLUMINA	SRP502552	32610855	
SRR28732125	Escherichia coli	E2	WGS	ILLUMINA	SRP502552	32610854	
SRR28732130	Escherichia coli	E2	WGS	ILLUMINA	SRP502552	32610849	
SRR28732131	Escherichia coli	E2	WGS	ILLUMINA	SRP502552	32610848	
SRR28733676	Escherichia coli	E2	WGS	ILLUMINA	SRP502580	32612366	
SRR28801151	Escherichia coli	E2	WGS	ILLUMINA	SRP308333	32679713	
SRR28801154	Escherichia coli	E2	WGS	ILLUMINA	SRP308333	32679710	
SRR28808087	Escherichia coli	E2	WGS	ILLUMINA	SRP504073	32686729	
SRR28808088	Escherichia coli	E2	WGS	ILLUMINA	SRP504073	32686728	
SRR28808090	Escherichia coli	E2	WGS	ILLUMINA	SRP504073	32686726	
SRR28808092	Escherichia coli	E2	WGS	ILLUMINA	SRP504073	32686724	
SRR28808093	Escherichia coli	E2	WGS	ILLUMINA	SRP504073	32686723	
SRR28808095	Escherichia coli	E2	WGS	ILLUMINA	SRP504073	32686721	
SRR28808104	Escherichia coli	E2	WGS	ILLUMINA	SRP504073	32686712	
SRR28808105	Escherichia coli	E2	WGS	ILLUMINA	SRP504073	32686711	
SRR28808107	Escherichia coli	E2	WGS	ILLUMINA	SRP504073	32686709	
SRR28808112	Escherichia coli	E2	WGS	ILLUMINA	SRP504073	32686704	
SRR28808114	Escherichia coli	E2	WGS	ILLUMINA	SRP504073	32686702	
SRR28808116	Escherichia coli	E2	WGS	ILLUMINA	SRP504073	32686700	
SRR28808120	Escherichia coli	E2	WGS	ILLUMINA	SRP504073	32686696	
SRR28808123	Escherichia coli	E2	WGS	ILLUMINA	SRP504073	32686693	
SRR28808124	Escherichia coli	E2	WGS	ILLUMINA	SRP504073	32686692	
SRR28808125	Escherichia coli	E2	WGS	ILLUMINA	SRP504073	32686691	
SRR28808126	Escherichia coli	E2	WGS	ILLUMINA	SRP504073	32686690	
SRR28808130	Escherichia coli	E2	WGS	ILLUMINA	SRP504073	32686686	
SRR28808131	Escherichia coli	E2	WGS	ILLUMINA	SRP504073	32686685	
SRR28808141	Escherichia coli	E2	WGS	ILLUMINA	SRP504073	32686675	
SRR28808142	Escherichia coli	E2	WGS	ILLUMINA	SRP504073	32686674	
SRR28808146	Escherichia coli	E2	WGS	ILLUMINA	SRP504073	32686670	
SRR28808147	Escherichia coli	E2	WGS	ILLUMINA	SRP504073	32686669	
SRR28808148	Escherichia coli	E2	WGS	ILLUMINA	SRP504073	32686668	
SRR28808149	Escherichia coli	E2	WGS	ILLUMINA	SRP504073	32686667	
SRR28808154	Escherichia coli	E2	WGS	ILLUMINA	SRP504073	32686662	
SRR28808158	Escherichia coli	E2	WGS	ILLUMINA	SRP504073	32686658	
